CMDLINE /home/diatomstone/.venvs/pytorch/bin/python3 train.py --steps 500 --config small --generate --prompt Alice
FUNC transformer.forward 73.1328 1775445704.3628 73.7695 1775445704.4034 0
FUNC transformer.forward 73.7695 1775445704.4492 73.8945 1775445704.4887 0
FUNC transformer.forward 73.8945 1775445704.5343 74.1797 1775445704.5741 0
FUNC transformer.forward 74.1797 1775445704.6198 74.1797 1775445704.6594 0
FUNC transformer.forward 74.1797 1775445704.7050 73.5938 1775445704.7443 0
FUNC transformer.forward 73.5938 1775445704.7899 73.8477 1775445704.8295 0
FUNC transformer.forward 73.8477 1775445704.8751 74.8672 1775445704.9138 0
FUNC transformer.forward 74.8672 1775445704.9594 74.8672 1775445704.9980 0
FUNC transformer.forward 74.8672 1775445705.0435 73.9961 1775445705.0826 0
FUNC transformer.forward 73.9961 1775445705.1283 75.0117 1775445705.1670 0
FUNC transformer.forward 75.0117 1775445705.2127 75.1055 1775445705.2510 0
FUNC transformer.forward 75.1055 1775445705.2966 75.1055 1775445705.3348 0
FUNC transformer.forward 73.1719 1775445705.3808 74.1875 1775445705.4236 0
FUNC transformer.forward 74.1875 1775445705.4691 75.0781 1775445705.5077 0
FUNC transformer.forward 72.9609 1775445705.5537 74.8828 1775445705.5935 0
FUNC transformer.forward 74.8828 1775445705.6390 74.8828 1775445705.6771 0
FUNC transformer.forward 73.8164 1775445705.7235 74.9883 1775445705.7638 0
FUNC transformer.forward 74.9883 1775445705.8095 75.8789 1775445705.8484 0
FUNC transformer.forward 72.6875 1775445705.8943 73.8477 1775445705.9345 0
FUNC transformer.forward 73.8477 1775445705.9802 74.3555 1775445706.0201 0
FUNC transformer.forward 74.3555 1775445706.0690 74.4805 1775445706.1124 0
FUNC transformer.forward 74.4805 1775445706.1577 74.8242 1775445706.1973 0
FUNC transformer.forward 72.4102 1775445706.2433 73.4453 1775445706.2835 0
FUNC transformer.forward 73.4453 1775445706.3292 74.4805 1775445706.3696 0
FUNC transformer.forward 74.4805 1775445706.4156 75.5117 1775445706.4558 0
FUNC transformer.forward 75.5156 1775445706.5016 76.4062 1775445706.5404 0
FUNC transformer.forward 74.4609 1775445706.5863 74.4609 1775445706.6259 0
FUNC transformer.forward 74.4609 1775445706.6717 73.5742 1775445706.7110 0
FUNC transformer.forward 73.5742 1775445706.7578 74.7344 1775445706.7989 0
FUNC transformer.forward 74.7344 1775445706.8445 75.6406 1775445706.8834 0
FUNC transformer.forward 75.6406 1775445706.9289 76.6562 1775445706.9678 0
FUNC transformer.forward 74.7266 1775445707.0138 74.7266 1775445707.0535 0
FUNC transformer.forward 74.7266 1775445707.0994 74.4805 1775445707.1390 0
FUNC transformer.forward 74.4805 1775445707.1848 74.4805 1775445707.2245 0
FUNC transformer.forward 74.4805 1775445707.2705 75.3711 1775445707.3094 0
FUNC transformer.forward 75.3711 1775445707.3550 74.4805 1775445707.3948 0
FUNC transformer.forward 74.4805 1775445707.4401 75.3672 1775445707.4789 0
FUNC transformer.forward 75.3672 1775445707.5245 75.3672 1775445707.5629 0
FUNC transformer.forward 73.4414 1775445707.6089 75.3320 1775445707.6482 0
FUNC transformer.forward 75.3359 1775445707.7014 75.3359 1775445707.7398 0
FUNC transformer.forward 73.1758 1775445707.7857 75.0977 1775445707.8252 0
FUNC transformer.forward 75.0977 1775445707.8710 75.0977 1775445707.9094 0
FUNC transformer.forward 73.0078 1775445707.9553 74.9297 1775445707.9952 0
FUNC transformer.forward 74.9297 1775445708.0406 75.9609 1775445708.0795 0
FUNC transformer.forward 75.9609 1775445708.1252 75.9609 1775445708.1635 0
FUNC transformer.forward 74.0234 1775445708.2094 75.9453 1775445708.2488 0
FUNC transformer.forward 75.9453 1775445708.2945 75.9453 1775445708.3330 0
FUNC transformer.forward 73.9141 1775445708.3790 73.9141 1775445708.4188 0
FUNC transformer.forward 73.9141 1775445708.4645 73.8867 1775445708.5042 0
FUNC transformer.forward 73.8867 1775445708.5501 73.8867 1775445708.5903 0
FUNC transformer.forward 73.8867 1775445708.6357 74.9062 1775445708.6761 0
FUNC transformer.forward 74.9102 1775445708.7220 75.8008 1775445708.7615 0
FUNC transformer.forward 73.8945 1775445708.8073 73.8789 1775445708.8471 0
FUNC transformer.forward 73.8789 1775445708.8928 74.7695 1775445708.9318 0
FUNC transformer.forward 73.7344 1775445708.9781 74.7852 1775445709.0170 0
FUNC transformer.forward 74.7852 1775445709.0631 75.8008 1775445709.1021 0
FUNC transformer.forward 72.6445 1775445709.1506 73.6758 1775445709.1992 0
FUNC transformer.forward 73.6758 1775445709.2526 74.7070 1775445709.2929 0
FUNC transformer.forward 74.7070 1775445709.3388 75.5977 1775445709.3776 0
FUNC transformer.forward 73.4961 1775445709.4236 74.5273 1775445709.4640 0
FUNC transformer.forward 74.5273 1775445709.5099 75.4180 1775445709.5487 0
FUNC transformer.forward 73.4102 1775445709.5946 76.3633 1775445709.6347 0
FUNC transformer.forward 76.3633 1775445709.6804 76.3633 1775445709.7189 0
FUNC transformer.forward 74.4414 1775445709.7649 75.3086 1775445709.8043 0
FUNC transformer.forward 75.3086 1775445709.8500 76.3242 1775445709.8889 0
FUNC transformer.forward 73.1562 1775445709.9369 76.1250 1775445709.9771 0
FUNC transformer.forward 76.1250 1775445710.0228 76.1250 1775445710.0611 0
FUNC transformer.forward 74.0469 1775445710.1077 75.0781 1775445710.1467 0
FUNC transformer.forward 75.0781 1775445710.1925 75.0781 1775445710.2309 0
