FUNC transformer.layer_norm_forward 74.5859 1775439766.0945 74.5859 1775439766.0952 2
FUNC transformer.layer_norm_forward 74.5898 1775439766.1454 74.5898 1775439766.1461 2
FUNC transformer.layer_norm_forward 74.5898 1775439766.1540 74.5898 1775439766.1546 2
FUNC transformer.layer_norm_forward 74.5898 1775439766.1656 74.5898 1775439766.1662 2
FUNC transformer.layer_norm_forward 74.5898 1775439766.1741 74.5898 1775439766.1748 2
FUNC transformer.layer_norm_forward 74.5977 1775439766.1856 74.5977 1775439766.1863 2
FUNC transformer.layer_norm_forward 72.7383 1775439766.2371 72.7383 1775439766.2377 2
FUNC transformer.layer_norm_forward 72.7383 1775439766.2457 72.7383 1775439766.2463 2
FUNC transformer.layer_norm_forward 72.7383 1775439766.2573 72.7383 1775439766.2579 2
FUNC transformer.layer_norm_forward 72.7383 1775439766.2658 72.7383 1775439766.2664 2
FUNC transformer.layer_norm_forward 72.4844 1775439766.2785 72.8672 1775439766.2793 2
FUNC transformer.layer_norm_forward 72.8750 1775439766.3296 72.8750 1775439766.3303 2
FUNC transformer.layer_norm_forward 72.8750 1775439766.3382 72.8750 1775439766.3389 2
FUNC transformer.layer_norm_forward 72.8789 1775439766.3499 72.8789 1775439766.3506 2
FUNC transformer.layer_norm_forward 72.8789 1775439766.3585 72.8789 1775439766.3591 2
FUNC transformer.layer_norm_forward 73.0039 1775439766.3713 73.1328 1775439766.3720 2
FUNC transformer.layer_norm_forward 73.1406 1775439766.4225 73.1406 1775439766.4231 2
FUNC transformer.layer_norm_forward 73.1406 1775439766.4310 73.1406 1775439766.4317 2
FUNC transformer.layer_norm_forward 73.1406 1775439766.4427 73.1445 1775439766.4433 2
FUNC transformer.layer_norm_forward 73.1445 1775439766.4512 73.1445 1775439766.4519 2
FUNC transformer.layer_norm_forward 74.1602 1775439766.4632 74.1602 1775439766.4638 2
FUNC transformer.layer_norm_forward 71.2461 1775439766.5146 71.2461 1775439766.5153 2
FUNC transformer.layer_norm_forward 71.2461 1775439766.5233 71.2461 1775439766.5239 2
FUNC transformer.layer_norm_forward 71.2461 1775439766.5348 71.2461 1775439766.5355 2
FUNC transformer.layer_norm_forward 73.1836 1775439766.5445 73.1836 1775439766.5451 2
FUNC transformer.layer_norm_forward 73.3086 1775439766.5573 73.4375 1775439766.5580 2
FUNC transformer.layer_norm_forward 73.4492 1775439766.6085 73.4492 1775439766.6091 2
FUNC transformer.layer_norm_forward 73.4492 1775439766.6170 73.4492 1775439766.6177 2
FUNC transformer.layer_norm_forward 73.4492 1775439766.6287 73.4492 1775439766.6294 2
FUNC transformer.layer_norm_forward 73.4492 1775439766.6373 73.4492 1775439766.6379 2
FUNC transformer.layer_norm_forward 74.4688 1775439766.6492 74.4688 1775439766.6498 2
FUNC transformer.layer_norm_forward 71.2695 1775439766.7005 71.2695 1775439766.7011 2
FUNC transformer.layer_norm_forward 71.2695 1775439766.7091 71.2695 1775439766.7096 2
FUNC transformer.layer_norm_forward 71.2695 1775439766.7206 71.2695 1775439766.7212 2
FUNC transformer.layer_norm_forward 72.1758 1775439766.7296 72.1758 1775439766.7302 2
FUNC transformer.layer_norm_forward 72.3047 1775439766.7424 72.6836 1775439766.7432 2
FUNC transformer.layer_norm_forward 72.9062 1775439766.7938 72.9062 1775439766.7944 2
FUNC transformer.layer_norm_forward 72.9102 1775439766.8024 72.9102 1775439766.8030 2
FUNC transformer.layer_norm_forward 72.9102 1775439766.8140 72.9102 1775439766.8147 2
FUNC transformer.layer_norm_forward 72.9102 1775439766.8225 72.9102 1775439766.8232 2
FUNC transformer.layer_norm_forward 73.0391 1775439766.8354 73.6719 1775439766.8363 2
FUNC transformer.layer_norm_forward 73.6758 1775439766.8866 73.6758 1775439766.8872 2
FUNC transformer.layer_norm_forward 73.6797 1775439766.8951 73.6797 1775439766.8957 2
FUNC transformer.layer_norm_forward 73.6836 1775439766.9067 73.6836 1775439766.9074 2
FUNC transformer.layer_norm_forward 73.6836 1775439766.9153 73.6836 1775439766.9159 2
FUNC transformer.layer_norm_forward 74.6992 1775439766.9272 74.6992 1775439766.9278 2
FUNC transformer.layer_norm_forward 74.7031 1775439766.9788 74.7031 1775439766.9795 2
FUNC transformer.layer_norm_forward 74.7031 1775439766.9876 74.7031 1775439766.9883 2
FUNC transformer.layer_norm_forward 74.7070 1775439766.9993 74.7070 1775439767.0000 2
FUNC transformer.layer_norm_forward 74.7109 1775439767.0079 74.7109 1775439767.0085 2
FUNC transformer.layer_norm_forward 73.1016 1775439767.0197 73.7344 1775439767.0207 2
FUNC transformer.layer_norm_forward 73.7383 1775439767.0711 73.7383 1775439767.0717 2
FUNC transformer.layer_norm_forward 73.7383 1775439767.0798 73.7383 1775439767.0804 2
FUNC transformer.layer_norm_forward 73.7383 1775439767.0913 73.7383 1775439767.0920 2
FUNC transformer.layer_norm_forward 73.7422 1775439767.0999 73.7422 1775439767.1005 2
FUNC transformer.layer_norm_forward 74.7617 1775439767.1119 74.7617 1775439767.1126 2
FUNC transformer.layer_norm_forward 74.7695 1775439767.1631 74.7695 1775439767.1637 2
FUNC transformer.layer_norm_forward 74.7695 1775439767.1716 74.7695 1775439767.1723 2
FUNC transformer.layer_norm_forward 74.7695 1775439767.1833 74.7695 1775439767.1839 2
FUNC transformer.layer_norm_forward 74.7734 1775439767.1918 74.7734 1775439767.1925 2
FUNC transformer.layer_norm_forward 73.3750 1775439767.2038 74.0078 1775439767.2048 2
FUNC transformer.layer_norm_forward 74.0117 1775439767.2551 74.0156 1775439767.2557 2
FUNC transformer.layer_norm_forward 74.0156 1775439767.2637 74.0156 1775439767.2643 2
FUNC transformer.layer_norm_forward 74.0156 1775439767.2753 74.0156 1775439767.2759 2
FUNC transformer.layer_norm_forward 74.0156 1775439767.2838 74.0156 1775439767.2844 2
FUNC transformer.layer_norm_forward 75.0352 1775439767.2958 75.0352 1775439767.2964 2
FUNC transformer.layer_norm_forward 75.0391 1775439767.3465 75.0391 1775439767.3472 2
FUNC transformer.layer_norm_forward 75.0391 1775439767.3551 75.0391 1775439767.3558 2
FUNC transformer.layer_norm_forward 75.0391 1775439767.3668 75.0391 1775439767.3674 2
FUNC transformer.layer_norm_forward 75.0391 1775439767.3753 75.0391 1775439767.3759 2
FUNC transformer.layer_norm_forward 75.5625 1775439767.3870 75.5625 1775439767.3876 2
FUNC transformer.layer_norm_backward 57.1875 1775439765.6124 58.3047 1775439765.6142 2
FUNC transformer.layer_norm_backward 59.0781 1775439765.6315 60.0312 1775439765.6333 2
FUNC transformer.layer_norm_backward 63.3711 1775439765.6405 63.3711 1775439765.6418 2
FUNC transformer.layer_norm_backward 62.2930 1775439765.6579 62.2930 1775439765.6592 2
FUNC transformer.layer_norm_backward 64.2148 1775439765.6655 64.2148 1775439765.6668 2
FUNC transformer.layer_norm_backward 71.2227 1775439765.7273 71.2227 1775439765.7285 2
FUNC transformer.layer_norm_backward 71.2227 1775439765.7414 71.2227 1775439765.7426 2
FUNC transformer.layer_norm_backward 71.2266 1775439765.7479 71.2266 1775439765.7491 2
FUNC transformer.layer_norm_backward 71.2266 1775439765.7618 71.2266 1775439765.7630 2
FUNC transformer.layer_norm_backward 71.2305 1775439765.7683 71.2305 1775439765.7695 2
FUNC transformer.layer_norm_backward 72.7734 1775439765.8209 72.7734 1775439765.8221 2
FUNC transformer.layer_norm_backward 72.7773 1775439765.8350 72.7773 1775439765.8362 2
FUNC transformer.layer_norm_backward 72.7773 1775439765.8414 72.7773 1775439765.8427 2
FUNC transformer.layer_norm_backward 72.7773 1775439765.8553 72.7773 1775439765.8566 2
FUNC transformer.layer_norm_backward 72.7773 1775439765.8618 72.7773 1775439765.8631 2
FUNC transformer.layer_norm_backward 73.0352 1775439765.9138 73.0352 1775439765.9150 2
FUNC transformer.layer_norm_backward 73.0391 1775439765.9279 73.0391 1775439765.9292 2
FUNC transformer.layer_norm_backward 73.0430 1775439765.9344 73.0430 1775439765.9357 2
FUNC transformer.layer_norm_backward 73.0430 1775439765.9483 73.0430 1775439765.9496 2
FUNC transformer.layer_norm_backward 73.0430 1775439765.9548 73.0430 1775439765.9560 2
FUNC transformer.layer_norm_backward 73.5586 1775439766.0069 73.5586 1775439766.0081 2
FUNC transformer.layer_norm_backward 73.5586 1775439766.0209 73.5586 1775439766.0221 2
FUNC transformer.layer_norm_backward 73.5586 1775439766.0273 73.5586 1775439766.0285 2
FUNC transformer.layer_norm_backward 73.5625 1775439766.0413 73.5625 1775439766.0425 2
FUNC transformer.layer_norm_backward 73.5625 1775439766.0477 73.5625 1775439766.0489 2
FUNC transformer.layer_norm_backward 74.5859 1775439766.0987 74.5859 1775439766.0999 2
FUNC transformer.layer_norm_backward 74.5859 1775439766.1126 74.5859 1775439766.1139 2
FUNC transformer.layer_norm_backward 74.5859 1775439766.1191 74.5859 1775439766.1203 2
FUNC transformer.layer_norm_backward 74.5859 1775439766.1330 74.5859 1775439766.1342 2
FUNC transformer.layer_norm_backward 74.5898 1775439766.1395 74.5898 1775439766.1407 2
FUNC transformer.layer_norm_backward 72.7305 1775439766.1901 72.7305 1775439766.1913 2
FUNC transformer.layer_norm_backward 72.7305 1775439766.2041 72.7305 1775439766.2053 2
FUNC transformer.layer_norm_backward 72.7305 1775439766.2105 72.7344 1775439766.2117 2
FUNC transformer.layer_norm_backward 72.7344 1775439766.2244 72.7344 1775439766.2257 2
FUNC transformer.layer_norm_backward 72.7344 1775439766.2311 72.7344 1775439766.2324 2
FUNC transformer.layer_norm_backward 72.8711 1775439766.2829 72.8711 1775439766.2841 2
FUNC transformer.layer_norm_backward 72.8711 1775439766.2969 72.8711 1775439766.2981 2
FUNC transformer.layer_norm_backward 72.8750 1775439766.3034 72.8750 1775439766.3046 2
FUNC transformer.layer_norm_backward 72.8750 1775439766.3172 72.8750 1775439766.3185 2
FUNC transformer.layer_norm_backward 72.8750 1775439766.3237 72.8750 1775439766.3249 2
FUNC transformer.layer_norm_backward 73.1328 1775439766.3757 73.1328 1775439766.3771 2
FUNC transformer.layer_norm_backward 73.1406 1775439766.3897 73.1406 1775439766.3909 2
FUNC transformer.layer_norm_backward 73.1406 1775439766.3961 73.1406 1775439766.3974 2
FUNC transformer.layer_norm_backward 73.1406 1775439766.4100 73.1406 1775439766.4113 2
FUNC transformer.layer_norm_backward 73.1406 1775439766.4165 73.1406 1775439766.4178 2
FUNC transformer.layer_norm_backward 74.1602 1775439766.4673 74.1602 1775439766.4686 2
FUNC transformer.layer_norm_backward 74.1602 1775439766.4814 74.1602 1775439766.4827 2
FUNC transformer.layer_norm_backward 74.1641 1775439766.4879 74.1641 1775439766.4892 2
FUNC transformer.layer_norm_backward 74.1680 1775439766.5018 74.1680 1775439766.5031 2
FUNC transformer.layer_norm_backward 74.1680 1775439766.5083 74.1680 1775439766.5095 2
FUNC transformer.layer_norm_backward 73.4375 1775439766.5616 73.4375 1775439766.5629 2
FUNC transformer.layer_norm_backward 73.4375 1775439766.5757 73.4375 1775439766.5770 2
FUNC transformer.layer_norm_backward 73.4414 1775439766.5822 73.4414 1775439766.5834 2
FUNC transformer.layer_norm_backward 73.4453 1775439766.5960 73.4453 1775439766.5972 2
FUNC transformer.layer_norm_backward 73.4492 1775439766.6025 73.4492 1775439766.6037 2
FUNC transformer.layer_norm_backward 71.2617 1775439766.6538 71.2617 1775439766.6550 2
FUNC transformer.layer_norm_backward 71.2617 1775439766.6676 71.2617 1775439766.6689 2
FUNC transformer.layer_norm_backward 71.2617 1775439766.6742 71.2617 1775439766.6754 2
FUNC transformer.layer_norm_backward 71.2617 1775439766.6880 71.2617 1775439766.6893 2
FUNC transformer.layer_norm_backward 71.2656 1775439766.6945 71.2656 1775439766.6957 2
FUNC transformer.layer_norm_backward 72.8984 1775439766.7469 72.8984 1775439766.7482 2
FUNC transformer.layer_norm_backward 72.8984 1775439766.7607 72.8984 1775439766.7620 2
FUNC transformer.layer_norm_backward 72.9023 1775439766.7672 72.9023 1775439766.7685 2
FUNC transformer.layer_norm_backward 72.9023 1775439766.7812 72.9023 1775439766.7824 2
FUNC transformer.layer_norm_backward 72.9023 1775439766.7877 72.9023 1775439766.7890 2
FUNC transformer.layer_norm_backward 73.6719 1775439766.8399 73.6719 1775439766.8411 2
FUNC transformer.layer_norm_backward 73.6758 1775439766.8537 73.6758 1775439766.8550 2
FUNC transformer.layer_norm_backward 73.6758 1775439766.8603 73.6758 1775439766.8615 2
FUNC transformer.layer_norm_backward 73.6758 1775439766.8741 73.6758 1775439766.8754 2
FUNC transformer.layer_norm_backward 73.6758 1775439766.8806 73.6758 1775439766.8818 2
FUNC transformer.layer_norm_backward 74.6992 1775439766.9314 74.6992 1775439766.9326 2
FUNC transformer.layer_norm_backward 74.6992 1775439766.9454 74.6992 1775439766.9467 2
FUNC transformer.layer_norm_backward 74.7031 1775439766.9519 74.7031 1775439766.9532 2
FUNC transformer.layer_norm_backward 74.7031 1775439766.9658 74.7031 1775439766.9670 2
FUNC transformer.layer_norm_backward 74.7031 1775439766.9723 74.7031 1775439766.9735 2
FUNC transformer.layer_norm_backward 73.7344 1775439767.0243 73.7344 1775439767.0255 2
FUNC transformer.layer_norm_backward 73.7344 1775439767.0382 73.7344 1775439767.0395 2
FUNC transformer.layer_norm_backward 73.7344 1775439767.0447 73.7344 1775439767.0460 2
FUNC transformer.layer_norm_backward 73.7383 1775439767.0586 73.7383 1775439767.0599 2
FUNC transformer.layer_norm_backward 73.7383 1775439767.0651 73.7383 1775439767.0664 2
FUNC transformer.layer_norm_backward 74.7617 1775439767.1161 74.7617 1775439767.1173 2
FUNC transformer.layer_norm_backward 74.7617 1775439767.1303 74.7617 1775439767.1316 2
FUNC transformer.layer_norm_backward 74.7656 1775439767.1368 74.7656 1775439767.1380 2
